smiles,Delta_Gibbs
C[C@H]1CC[C@H](C=C1)COC(=O)C2=CC=CC=C2,-3.7
CC1=C(CC2=C1C=CC(=C2)F)C3=CC=CC=C3,-5.3
CC1=CC(=CCC2=CC=CC=C2)C=C(C1=O)C,-5.1
CC1=CC=C(C=C1)OSC2=CC=CC(=C2)C,-4.6
CC1=CC(=CC=C1)SOC2=CC=CC=C2C,-4.6
COC(CC1=CCCCC1)C2CCCCC2,-4.4
C1CSC2C1C(SCC2)/C=C/C3=CC=CC=C3,-4.5
CC1=CCCC[C@H]1CCC2=CC=CC=C2,-4.0
CC1=C[C@@H](CCC1)CCC2=CC=CC=C2,-4.3
CC1=CC(=CC=C1)C#CC2=CC=CS2,-4.4
CC1=C(N(N=C1C)/C=C/C2CCCCC2)C,-4.6
C1=CC=C2C=C(C=CC2=C1)C=C3C=CC=C3,-5.1
C1C[C@H]2C[C@@H]1C[C@@H]2C(=O)OCC3=CC=CC=C3,-4.6
C1CSC(CS1)OC(=O)C2=CC=CC=C2,-3.8
C1C=CSC1CCC2=CC=CC=C2,-3.9
CC1=C(C=C(C=C1)F)/C=C/C2=CC=CC=C2,-4.9
C1CSC(SC1)/C=C(/C2=CC=CC=C2)\Cl,-4.0
C1=C[N+](=CC=C1/C=C/C2=C(C(=C(C(=C2F)F)I)F)F)[O-],-4.6
C1=C[N+](=CC=C1/C=C/C2=C(C(=C(C(=C2F)F)Cl)F)F)[O-],-4.9
C1=C[N+](=CC=C1/C=C/C2=C(C(=C(C(=C2F)F)Br)F)F)[O-],-4.7
CC1CCC1C2=CC3=CC=CC=C3S2,-4.2
[2H]C([2H])(C1=CC=C(C=C1)Cl)N(C)C2=CC=CC=C2,-4.4
C1=CC(=CC=C1COC2=C(C=C(C=C2)Cl)Cl)F,-4.3
C1CCC(CC1)/C=C/C2=CCCCO2,-4.3
C1CSC(SC1)C(=O)SC2=CC=CC=C2,-3.6
C[C@H]1CCC=C[C@@]1(C)COCC2=CC=CC=C2,-4.3
COC1=CC=C(C=C1)/C=C/C2CCCC=C2,-4.5
CC1=CC=C(C=C1)C(=O)SC2=CC=CC=C2C,-4.2
CC1=CC=C(C=C1)C(=O)SC2=CC=CC(=C2)C,-4.8
CC1=CC=CC=C1C(=O)SC2=CC=CC=C2C,-4.2
CC1=CC=C(C=C1)C(=O)OC2CSCCS2,-4.0
C1CSC(CS1)OC(=O)C2=CC=C(C=C2)Cl,-3.7
C1=CC(=CC=C1CC(C2=CC=C(C=C2)F)F)Br,-4.8
CC1=CC=CC=C1CC(C2=CC=C(C=C2)F)F,-5.0
C1CCC(=C(CC2=CCCCC2)C#N)CC1,-4.2
C[C@H]1C[C@@H](CC=C1)C(=O)OCC2=CC=CC=C2,-4.7
C1CC(CCC=C1)SC2CCC=CCC2,-4.1
C[C@@H](C1=CC=CC=C1)OC2=CC=C(C=C2)F,-4.4
COC1=CC=C(S1)/C=C/C2=CC=CC=C2,-4.3
C=C1C=CC(C=C1)N=C=C2CCCCC2,-3.8
CC1=CC(=C(O1)C)C#CC2=C(SC(=C2)C)C,-4.3
CC(CC=C1C=CC=C1)C2=CCC=C2,-4.1
CC(CC=C1C=CC=C1)C2=CC=CC2,-4.0
C1=CC=C(C=C1)C#CC2=C(C=CC=C2I)F,-4.9
C1CSC(SC1)CC(=O)C2=CC=C(C=C2)Cl,-3.9
C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2C3/C=C/C4=CC=CC=C4Br,-4.9
C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2C3/C=C/C4=CC(=CC=C4)Br,-5.1
C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2C3/C=C/C4=CC=C(C=C4)Br,-4.8
C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C3/C=C/C4=CC=CC=C4,-4.8
CC1=CC=C(O1)C#CC2=CC=CC=C2,-4.6
C1=CC=C(C(=C1)C#CC2=CC=CO2)Cl,-4.4
[2H]C1=C(C(=CC=C1)[2H])C2=NC3=CC=CC=C3O2,-4.8
C1CCC(CC1)S(=O)CC2=CC=C(C=C2)Cl,-4.4
C1C=CCC(=C1)C=CC2=CC=CC=C2,-4.7
C1=CC=C(C=C1)C#CC2=COC=C2F,-4.5
COC1=CC=C(C=C1)C=CC2=C(C(=CC=C2)F)F,-4.9
C1=CC=C(C=C1)NC(=S)C2=CC=CC=C2S,-4.4
C1CCC(CC1)C[S@@](=O)C2=CC=CC=C2,-4.2
C1=CC=C(C=C1)C#CC2=C(C=CS2)C=O,-4.2
C1=CC=C2C(=C1)C=C(N=N2)C3=CC=C(C=C3)Cl,-5.1
C1=CC=C(C(=C1)C2=NC3=C(O2)C=C(C=C3)F)Cl,-5.1
C1=CSC(=C1)C#CC2=C(C(=C(C(=C2F)F)F)F)F,-4.7
C1CCC(CC1)C#CC2=CC=CS2,-4.0
C1=CC=C2C=C(C=CC2=C1)C3=CSC(=O)S3,-4.7
C1=CC(=CC(=C1)F)C#CC2=NC=CC(=C2)Cl,-4.8
CC1=C(C=C(C=C1)C=NC2=CC=CC=C2)C,-4.8
C1=CC=C(C=C1)C#CC2=C(C=CS2)Br,-4.1
C1CCCC(CC1)C2=NC3=CC=CC=C3O2,-4.6
C1=CC=C(C=C1)C=CC(=CCCCl)Cl,-3.8
[2H]C1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2,-4.5
[2H]C1=CC(=CC(=C1)C(=O)OCC2=CC=CC=C2)[2H],-4.6
C1C=CC=CC1COC(=O)C2=CC=CC=C2,-4.7
COC1=CC=C(C=C1)CSC2=CC=CC=C2F,-4.3
COC1=CC=C(C=C1)CSC2=CSC=C2,-3.7
COC1=C(C=C(C=C1)Br)/C=C/C2=CC=CC=C2,-4.6
C1=CC=C(C=C1)/C=C/C2=C(C=C(C=C2)Br)F,-4.8
C1=CC=C(C=C1)/C=C/C2=CC(=C(C(=C2)F)F)F,-5.2
C[C@@H]1[C@H](OCC2=CC=CC=C12)C3CCCC3,-4.5
C1=CC=C(C(=C1)/C=C/C2=CSC=C2)C#N,-4.4
CC1=C(C(=CC=C1)C)OC(=C)C2=CC=CC=C2,-4.6
C1CCC(CC1)C#CC2=CC=C(C=C2)C=O,-4.7
C1=CC=C(C=C1)OC(=S)OC2=CC(=CC=C2)Cl,-4.2
[2H]C(C1=CC=CC=C1)OC2=CC=C(C=C2)C,-4.4
C#CC1=C(SC=C1)C#CC2CCCC2,-4.0
C#CC1=C(C=CS1)C#CC2CCCC2,-4.1
COC1=CC=CC=C1/C=C(/C2=CC=CC=C2)\F,-4.8
CC1=CC(=CC(=C1)/C=C/C2=CC=CC=N2)C,-4.9
CC1=CC(=C(C(=C1)C)/C=C/C2=CC=CC=N2)C,-4.8
CC1=CC=C(C=C1)COC2=C(C(=C(C(=C2F)F)F)F)F,-4.7
C1=CC=C(C(=C1)COC2=C(C(=C(C(=C2F)F)F)F)F)Cl,-4.7
C1=CC=C(C=C1)CS(=O)C2=CC(=CC=C2)Cl,-4.6
CC1=CC=C(C=C1)S(=O)OCC2=CC=CC=C2F,-4.4
CC1=CC2=C(C=C1)OC=C2CC3=CC=CC=C3,-4.9
C1CCC(CC1)/C=C/C2CCCCC2=O,-4.7
CC1=CC(=CC=C1)/C=C/C2=CCCCC2,-5.0
C1CCC(CC1)C/C=C/N2CCCCC2,-4.0
C1=CC=C(C=C1)/C=C/C2=C(C=CC(=C2F)F)C#N,-5.0
CC1=C(SC=N1)/C=C/C2=CC=C(C=C2)Cl,-4.1
C1CCC(=C/C=C/C2=CC=CC=C2)C1,-4.6
CC(=C1CCCCC1)C(=O)C2=CC=CC=C2,-4.8
CC1=CC=CC=C1C2=NC3=CC=CC=C3CO2,-5.0
CC1=CC(=CC=C1)C2=NC3=CC=CC=C3CO2,-5.2
CC1=CC=C(C=C1)[C@@H](C)SC2=CC=CC=C2,-4.6
CC1=CC=CC=C1S[C@@H](C)C2=CC=CC=C2,-4.8
C1=CC(=CC=C1OC(=O)C2=C(C=C(C=C2)Cl)F)Cl,-4.6
CN(CC1=CC2CCC1C2)C3=CC=CC=C3,-4.2
CC1=CC=C(C=C1)/C=C/C2(CCCCC2)C#N,-4.8
C1CCC(CC1)(/C=C/C2=CC=C(C=C2)Cl)C#N,-4.7
C1CCC(CC1)(/C=C/C2=CC(=CC=C2)Cl)C#N,-4.9
C1CCC(CC1)(/C=C/C2=CC=CC=C2)C#N,-4.7
C1CCC(CC1)(/C=C/C2=CC=CC=C2Cl)C#N,-4.8
CC1=CC=C(C=C1)C2=NC3=C(O2)C=C(C=C3)F,-5.0
COC1=CC=C(C=C1)/C(=C(/C2=CC=C(C=C2)F)\F)/F,-4.7
CC1=CCC[C@H](C1)CCC2=CC=CC=C2,-4.3
CC1=CC(=CC=C1)CC2=NC3=CC=CC=C3O2,-4.9
C1=CC=C(C=C1)CCC2=CC=CC=C2C(F)F,-4.3
COC1=CC=CC(=C1)/C=C/C2=CSC=C2,-4.6
COC1=CC=C(C=C1)CCC2CCC=CC2,-4.0
C1=CC(=CC=C1SC(=O)C2=CSN=N2)Cl,-3.9
C1=CC(=C(C=C1F)F)SC(=O)C2=CSN=N2,-4.0
C[C@@H]1CC[C@@H](C=C1)SC(=O)C2=CC=CC=C2,-4.4
CS/C(=C\C1=C(N=CC=C1)Cl)/C2=CC=CC=C2,-4.3
C[C@@]12CC(=C[C@@](O1)(C=C2)C)/C=C/C3=CC=CC=C3,-5.1
C=C(C1=CCCCC1)ON2C3=CC=CC=C3N=N2,-4.7
C[C@]12CC[C@H]([C@H]1C2)OCC3=CC=CC=C3,-4.1
C=C(CC1CCCS1)C2=CC=CC=C2,-4.0
COC1=CC=CC(=C1)/C=C/C2=CCCCC2,-4.7
C1CS/C(=C/CC2=CC=CC=C2)/S(=O)C1,-4.1
CC1(CCC=CC1)OC(=O)C2=CC=CC=C2,-4.4
C[C@@H]1CC[C@@H](C=C1)OC(=S)C2=CC=CC=C2,-4.3
C=C1CCC(CC1)COC(=O)C2=CC=CC=C2,-4.9
C1=CC=C(C(=C1)/C=C/C2=C(C(=C(C(=C2F)F)F)F)F)O,-5.6
C1CCC2C=C(CCC2C1)C3=CCCC3,-4.8
C1CCC(=CC1)C2=CC3CCCC3CC2,-4.7
C1CCC2(C1)C[C@@H]2C(=O)C3=CC=C(C=C3)Cl,-4.4
CC1=CC=C(C=C1)C(CC2=CC=C(C=C2)F)F,-4.9
C[C@H]1CC=C(C[C@H](O1)CCC2=CC=CC=C2)C,-4.7
CC1=CC\2=C(CO/C2=C\C3=CC=CC=C3)C=C1,-5.4
C1CCC(C1)/C(=C/C2=CC=CS2)/F,-4.0
CC1=C(C(=CC=C1)/C=C(/C2=CC=CC=C2)\F)C,-5.3
C1CCS(C1)(C/C=C/C2=CC=CC=C2)Cl,-4.0
C1C2=CC=CC=C2SC(S1)C3=CC=CC=C3,-4.6
CC1=C(N=CC=C1)/C=C/C2=C(C=CC(=C2)Cl)Cl,-4.8
C1CC(=C(C1)C#CC2=CC=CC=C2)C=C=O,-4.6
CC1=CC=C(C=C1)C(=C=O)SC2=CC=CC=C2,-4.7
C1CCC(CC1)SCC2=CC=C(C=C2)Cl,-4.2
CC1=CC(=C(C=C1Cl)C)N=CC2=CC=CC=C2,-4.7
C1[C@H]([C@@]1(C2=CC=CC=C2)Br)C3=CC=CC=C3,-4.8
CC1=C(SC(=N1)CCC2=CC=CC=C2)C,-4.4
CC1=C(C(=NN1CCC2=CC=CC=C2)C)N=O,-4.4
CC1=CC(=C(C=C1)C(=S)NC2CCCCC2)C,-4.7
CS/C(=C\C1=CC=CC=C1)/C2CCCCC2,-4.5
CO[C@@H]1C[C@@H](CC=C1)CSC2=CC=CC=C2,-4.2
CC1=CC=C(C=C1)OP(C2=CC=CC=C2)Cl,-4.5
C1=CC=C(C=C1)S/C=C\C2=CC=CS2,-3.8
COC1=CC=CC=C1C#CC2=CC=CC=C2Cl,-4.8
CC1=C2C(=CC=C1)COC(=N2)C3=CC=CC=C3,-5.0
CC1=C2COC(=NC2=CC=C1)C3=CC=CC=C3,-5.0
C1CCC(CC1)C(=CCC2=CC=CC=C2)F,-4.6
C1CC[C@H]([C@@H](CC1)S)OC(=O)C2=CC=CC=C2,-4.3
C1CC[C@H]([C@@H](C1)OC(=O)C2=CC=CC=C2)S,-4.0
CC1=CC=C(S1)/C=C/C2=CC=CC=C2Cl,-4.4
C1CC2=CC=CC=C2[C@@H]1CC3=CC(=CC=C3)F,-5.0
C1=CC=C(C=C1)/C=C(\C#N)/C2=CC=CC=C2Br,-4.6
C1CC2=CC=CC=C2[C@@H]1CC3=CC=CC=C3,-4.9
C1CCC(CC1)/C=C/C2=CC=C(C=C2)C=O,-4.8
CC1=CC=C(C=C1)COCC2CSCSC2,-4.1
C1=CC=C(C=C1)CC(CF)C2=CC=CC=C2,-4.8
CC1=C(CC(=C)C1=O)CCC2=CC=CC=C2,-4.6
[2H]C1=CC=C(C=C1)C#CC2=CC=CC=C2,-4.6
[2H]C1=C(C=C(C=C1)C#CC2=CC=CC=C2)F,-4.7
C[C@@H]1CC=C[C@H](C1)CCC2=CC=CC=C2,-4.4
C1C[C@@H](C=C1)CCC2=CC=CC=C2,-4.2
C1C(N(CC2=CC=CC=C21)Cl)C3=CC=CC=C3,-5.0
COC1=CC(=CC(=C1)C#CC2=CC=CC=C2)F,-5.0
C=C[C@H](CC1=CCCC1)C2=CC=CC=C2,-4.6
CC1=CC=C(S1)/C=C/C2=CC(=CC=C2)F,-4.6
C1=CC(=CC=C1C2=NC3=C(O2)C=C(C=C3)F)Cl,-4.9
CC1(CCCC(=C1)/C=C/C2=CC=CC=C2)C=O,-4.8
CC1(CCS[C@@H](S1)/C=C/C2=CC=CC=C2)C,-4.2
C[C@@H]1CSC(=O)C(C1C)OCC2=CC=CC=C2,-4.2
C1CC2C=C(SC2C1)C3=CC=CC=C3,-4.6
C[C@H](C1=CC=CC=C1)OC(=O)C2=CC(=CC=C2)Cl,-4.7
C[C@H]1CC=C[C@@H]([C@@H]1C(=O)OCC2=CC=CC=C2)C,-4.4
CC1=C(CC2=CC=CC=C12)C3=CC=C(C=C3)F,-5.2
C[C@@H](C1=CC=CC=C1)C(C2=CC=CC=C2)(F)F,-4.8
CC1=C(SC=C1)C#CC2=CC=CC=C2,-4.2
CC1CCC=C1C#CC2=CC=C(C=C2)F,-4.6
CN(C1=CC=CC=C1)P(C)C2=CC=CC=C2,-4.2
C1=CC=C(C=C1)CC(=C(F)F)C2=CC=C(C=C2)F,-4.6
CC1=CC=CC=C1[C@@H]2C[C@H]2C3=CC=C(C=C3)Cl,-4.8
CC1=CSC(C1)CCC2=CC=CC=C2,-3.9
C1=CC=C(C=C1)C(F)SC2=CC=CC=C2C#N,-4.4
COC1=CC=CC(=C1)C=CC2=CC=CC=C2F,-5.0
C1CCN(CC1)C(=O)SC2=CC=C(C=C2)Br,-3.9
C1=CC=C2C(=C1)N=C(O2)C3=C(C(=CC(=C3F)F)F)F,-5.2
C1CCC([C@H](C1)CC(=O)C2=CC=CC=C2)Cl,-4.7
COC\1CCCC/C1=C\CC2=CC=CC=C2,-4.5
C1CC=CC(C1)OC(=O)C2=CC(=CC=C2)Cl,-4.5
C1C2C=CC1C(=C2)/C=C/C3=CC=CC=C3,-4.8
C1CCC(CC1)C(=O)C2C3C2C4CC3C=C4,-4.8
COC1=CC=C(C=C1)CSC2CCCC=C2,-4.0
CC1=CSC(CC1)CCC2=CC=CC=C2,-4.2
C1CC=CC(C1)N(CC2=CC=CC=C2Br)P,-4.1
C1=CC=C(C=C1)CCC2=CC(=C(C=C2)F)C#N,-4.8
C1CCC(CC1)NC(=S)C2=CC=CC=C2Cl,-4.4
CC1=CC=CC=C1C#CC2=CC=CC=C2N(C)C,-4.7
C1=CC=C(C(=C1)C=CC2=CC=C(C=C2)C#N)F,-5.0
C1=CC=C(C(=C1)C=CC2=CC=C(C=C2)Cl)F,-5.0
CC1=CC2=C(CCC(C2)C3=CC=CC=C3)C=C1,-5.4
CC1(CCS[C@@H](S1)CCC2=CC=CC=C2)C,-4.1
C1=CC=C(C=C1)C(=NC2=CC=CC=C2I)[O-],-4.5
C1=CC=C(C=C1)CSC2=CSN=S2Br,-3.6
C1C[C@H](C=C[C@@H]1OC(=O)C2=CC=CC=C2)F,-4.3
CC1=CC2=C(C=C1)N=C(O2)C3=CC=CS3,-4.3
CC1=CC(=C(C(=C1)C)/C=C/C2=CCOC2)C,-4.7
CC1=COC(=C1)CSC2=CC=CC=C2,-4.0
CC1=CC(=CC=C1)/C=C/C2=CSC=C2Br,-4.5
C1=CC=C(C=C1)/C(=C/C2=CC=CS2)/Cl,-4.3
COC1=CC=CC=C1CCC2=CC=C(C=C2)F,-4.5
C1=CC=C(C=C1)/C=C/C2=C(C=C(C=C2F)F)F,-5.0
CC(=O)C1=CC=CC=C1/C=C/C2=CC=C(C=C2)Cl,-5.1
CC1=CC(=C(C=C1)CCC2=CC=CC=C2)OC,-4.6
CC1=CC(=C(C=C1)/C=C/C2=CC=CC=C2)C(=O)C,-4.7
CC1=CC=C(C=C1)/C=C\OC2=CC=CC=C2,-4.4
CC1=CC(=C(C=C1)CC(=O)C2=CC=CC=C2)F,-4.8
C1CCC(=O)C=C(C1)/C=C/C2=CC=CC=C2,-5.1
CC(C1CCCC1)OC(=O)C2=CC=CC=C2,-4.5
C1=CC=C(C(=C1)C(=NC2=CC=C(C=C2)F)CCl)Cl,-4.1
C1=CC=C(C=C1)C(CCl)SC2=CC=CC=C2,-4.3
C=CC1=C(CCCC1)C#CC2=CCCC2,-4.5
C1=CC=C(C=C1)C[C@@H](CF)C2=CC=CC=C2,-4.8
C1CCC(=C(F)SC2=CC=CC=C2)CC1,-4.5
C1CCC2=C(C1)C#CC3=C(CCCC3)C#C2,-5.1
C1=CC=C(C=C1)C2C(SO2)C3=CC=CC=C3,-4.8
CC1=CC(=CC=C1)C#CC2=CC=CC=C2C=O,-5.0
C1CC(=CC(=O)C1)/C=C/C2=CC(=CC=C2)Cl,-5.3
C1=CC=C(C=C1)SC(=O)CC2=CC=CC=C2Cl,-4.1
C=C(C1CCCC1)OC(=O)C2=CC=CC=C2,-4.5
C1=CC=C(C(=C1)C=NC2=CC=CC=C2S)S,-4.0
CC1=CC=C(C=C1)N=C(C)C2=CC=CC=C2S,-4.3
CC1=CCCC1(C)C/C=C/C2=CC=CC=C2,-4.6
C1CC(C1)/C=C/C2=CC=CC=C2,-4.3
C1CSC(SC1)/C=C(/C2=CSC=C2)\Cl,-3.5
CC1=CCCC(C1)CCC2=CC=CC=C2,-4.3
CC1=CC=CC=C1C(CC2SCCCS2)Cl,-4.1
CC1=CC=C(C=C1)/C(=C/C2SCCCS2)/Cl,-4.2
CC1=CC(=CC=C1)/C(=C/C2SCCCS2)/Cl,-4.2
CC(CC1CCCCC1)(C2=CC=CC=C2)OC,-4.5
COC1=CC=C(C=C1)/C(=C/C2SCCCS2)/Cl,-4.0
CC1=CC=C(C=C1)/C=C/C2(CCCC(=O)C2)C,-4.9
C1CCC(CC1)/C=C/C2=CC(=CC=C2)O,-4.9
CC1=CC(=CC=C1)[C@@H](CC2CCCC2)C#N,-4.6
C1CCC2(CC1)CC(=C2)C3=CC=CC=C3,-4.7
C1CCC2(CC1)CC(=C2)C3=CCCCC3,-4.7
C1CC=C[C@H](C1)SCC2=CC=CS2,-3.4
C1=CC(=CC=C1N=CC2=CC(=C(C(=C2)F)F)F)F,-4.8
C1=CC(=C(C=C1F)F)C=NC2=C(C(=CC(=C2)F)F)F,-5.1
C1=CC(=CC=C1C[S@](=O)C2=CC=C(C=C2)F)F,-4.6
C1CC2(CCC1C3=CC=CC=C3)C=CN=N2,-4.8
C1=CC(=C(C(=C1)F)F)N=CC2=CC(=C(C=C2)F)F,-4.9
C1=CC(=C(C=C1C=NC2=C(C=C(C=C2)F)F)F)F,-5.1
C1=CC(=C(C=C1C=NC2=C(C=CC(=C2)F)F)F)F,-5.1
C1=CC(=C(C(=C1)F)N=CC2=CC(=C(C=C2)F)F)F,-5.0
C1=CC(=C(C=C1C=NC2=CC(=CC(=C2)F)F)F)F,-5.0
C1=CC(=C(C(=C1)F)F)N=CC2=CC(=CC(=C2)F)F,-5.1
C1=CC(=C(C=C1F)F)N=CC2=CC(=CC(=C2)F)F,-5.1
C1=CC(=C(C=C1F)N=CC2=CC(=CC(=C2)F)F)F,-5.1
C1=CC(=C(C(=C1)F)N=CC2=CC(=CC(=C2)F)F)F,-4.9
C1=C(C=C(C=C1F)F)C=NC2=CC(=CC(=C2)F)F,-4.9
C1=CC(=C(C(=C1)F)F)C=NC2=C(C(=CC=C2)F)F,-5.0
C1=CC(=C(C(=C1)F)F)C=NC2=C(C=C(C=C2)F)F,-5.1
C1=CC(=C(C(=C1)F)F)C=NC2=C(C=CC(=C2)F)F,-5.0
C1=CC(=C(C(=C1)F)F)C=NC2=CC(=C(C=C2)F)F,-5.1
C1=CC(=C(C(=C1)F)F)C=NC2=CC(=CC(=C2)F)F,-5.1
C1=CC(=C(C(=C1)F)F)N=CC2=C(C=C(C=C2)F)F,-4.9
C1=CC(=C(C=C1F)F)C=NC2=C(C=C(C=C2)F)F,-5.2
C1=CC(=C(C(=C1)F)N=CC2=C(C=C(C=C2)F)F)F,-5.0
C1=CC(=C(C=C1F)F)C=NC2=CC(=CC(=C2)F)F,-4.9
C1=CC(=C(C(=C1)F)F)N=CC2=C(C=CC(=C2)F)F,-5.0
C1=CC(=C(C=C1F)F)N=CC2=C(C=CC(=C2)F)F,-5.1
C1=CC(=C(C=C1F)C=NC2=C(C=CC(=C2)F)F)F,-5.1
C1=CC(=C(C=C1N=CC2=C(C=CC(=C2)F)F)F)F,-5.1
C1=CC(=C(C=C1F)C=NC2=CC(=CC(=C2)F)F)F,-5.0
C1=CC(=C(C(=C1)F)F)N=CC2=C(C=CC=C2F)F,-5.0
C1=CC(=C(C(=C1)F)C=NC2=C(C=C(C=C2)F)F)F,-5.1
C1=CC(=C(C(=C1)F)C=NC2=CC(=C(C=C2)F)F)F,-5.1
C1=CC(=C(C(=C1)F)C=NC2=CC(=CC(=C2)F)F)F,-4.9
C1=CC(=C(C(=C1)F)C=NC2=C(C=CC(=C2)F)F)F,-5.1
CC1=CC=C(C=C1)/C=C/C2=CC(=O)C=C(O2)C,-5.0
CC1=CC(=CC(=C1)COC2=NN=C(C=C2)F)C,-4.8
C1=CC(=C(C=C1Cl)Cl)COC2=NN=C(C=C2)F,-4.4
CC1=CC=C(C=C1)C2=CC3=C(C=C2)SC(=O)S3,-5.0
C1=CSC(=C1)C2=CC3=C(C=C2)SC(=O)S3,-4.1
CC1=CC=CC=C1/C=[N+](/C2=CC=C(C=C2)Cl)\[O-],-4.7
CC1=CC(=CC=C1)O/C=C/C2=CC=CC=C2,-4.8
CC1=CC=CC=C1/C=C/C2=CC=C(C=C2)C=O,-4.9
CC1=CC=CC=C1/C=C/C2=CC=CC=C2C(=O)C,-5.0
CC1=CC=CC=C1/C=C/C2=CC(=CC=C2)C(=O)C,-5.1
CC1=CC=CC=C1/C=C/C2=CC=C(C=C2)C(=O)C,-5.2
CC(=O)C1=CC=CC(=C1)/C=C/C2=CC=CC=C2Cl,-5.1
COC1=CC=CC=C1/C=C/C2=CC(=CC=C2)Cl,-4.8
CC1=CC(=CC=C1)C(=NC2=CC=C(C=C2)F)C,-4.4
CC(=NC1=CC=C(C=C1)Cl)C2=CC=C(C=C2)F,-4.5
CC1=CC(=CC=C1)N=C(C)C2=CC=C(C=C2)F,-5.0
CC(=NC1=CC(=CC=C1)F)C2=CC=C(C=C2)Cl,-4.9
CC1=CC=C(C=C1)N=C(C)C2=CC(=CC=C2)Cl,-4.9
CC(=NC1=CC=C(C=C1)F)C2=CC(=CC=C2)Cl,-4.8
CC1=CC(=CC=C1)N=CC2=CC(=CC=C2)F,-4.9
CC1=CC=C(C=C1)N=CC2=CC(=C(C=C2)C)C,-4.7
CC1=C(C=C(C=C1)C=NC2=CC=CC=C2)F,-4.7
CC1=C(C=C(C=C1)N=CC2=CC=CC=C2)F,-4.8
CC1=C(C=C(C=C1)C=NC2=CC(=C(C=C2)C)Cl)F,-4.8
CC1=CC=C(C=C1)/C=[N+](/C2=CC(=CC=C2)Cl)\[O-],-4.9
CC1=CC=C(C=C1)C(=NC2=CC=C(C=C2)F)C,-4.4
CC(=NC1=CC=C(C=C1)F)C2=CC=C(C=C2)F,-4.8
CC1=CC(=CC=C1)N=C(C)C2=CC=C(C=C2)Cl,-5.0
CC(=NC1=CC(=CC=C1)F)C2=CC=C(C=C2)F,-4.9
C=C1COC(C1=C)C#CC2=CC=C(C=C2)F,-4.6
CC1=CC=C(S1)/C=C/C2=CC=CC=C2Br,-4.4
C1CC(=CC2=CC(=O)CCC21)C3=CC=CC=C3,-5.4
C1CCC=C(CC1)CCC2=CC=CC=C2,-4.5
C1CCC(=C=CC(C(C(F)(F)F)(F)F)(F)F)CC1,-4.5
COC1=CC=CC=C1/C=C/C2=CC=C(C=C2)F,-4.7
C1C2=C(COO1)C(=CC=C2)/C=C/C3=CC=CC=C3,-5.1
COC1=CC=CC=C1/C=C/C2=CC=C(C=C2)Cl,-4.6
CC1=CC=C(C=C1)N=CC2=CC=CC=C2[O-],-4.9
[C-]#[N+]C1=CC=C(C=C1)C=NC2=CC=CC=C2,-4.4
CC1=CC(=CC(=C1)C2=CC3=CC=CC=C3N=N2)C,-5.5
C1=CC=C(C=C1)/C(=C/C2=CSC=C2)/F,-4.3
C1=CC=C(C=C1)/C(=C/C2=CC=C(C=C2)C#N)/F,-4.6
CC1=CC=CC=C1C=C(C#N)C2=CC=CC=C2C,-4.9
CC1=CC=C(C=C1)COC2=CC(=CC(=C2)Cl)Cl,-4.7
CC1=CC=C(C=C1)COC2=C(C(=CC=C2)Cl)Cl,-4.7
COC(CC1=CC=CC=C1)C2=CC=C(C=C2)F,-4.6
C1CCCC2(CC1)CC2C(=O)C3=CC=CC=C3,-4.4
CC1=C(CCCC1)COC(=O)C2=CC=CC=C2,-4.3
C1CC2=C(C[C@@H]1C3=CC=CC=C3)C(=C(C=C2)F)F,-5.4
C1[C@@H]([C@H]1C2=CC=CC=C2F)C3=CC=CC=C3,-4.8
C1[C@@H]([C@H]1C2=CSC=C2)C3=CC=CC=C3,-4.2
CC1=C(C(CCC1)(C)C)/C=C/C2=CSN=N2,-4.3
CC1=CC=C(C=C1)S[C@H](C)C2=CC=CC=C2,-4.6
CC1=CC=C(C=C1)S[C@@H](C)C2=CC=CC=C2,-4.6
CC1=CC=C(C=C1)SC(C)C2=CC=C(C=C2)F,-4.6
COC1=CC=CC=C1C=CC2CCCCC2,-4.6
C[C@H](C1=CC=CC=C1)SCC2=CC=CC=C2,-3.8
C1=CC(=CC=C1OC(=O)C2=CSC=C2)F,-4.0
C1=CC=C(C=C1)C=C(C2=CC=C(C=C2)Br)F,-4.3
COC1=CC=C(C=C1)C(=CC2=CC=CC=C2)F,-4.4
C1=CC=C(C=C1)C(=CC2=CC=CC=C2Br)F,-4.5
C1=CC=C(C=C1)C(=CC2=CC=C(C=C2)C#N)F,-4.5
C#CC1=CSC=C1C#CC2CCCC2,-4.1
CC1=C(CO[C@H](C1)CCC2=CC=CC=C2)C,-4.2
C1=CC(=CC=C1CC(C2=CC=C(C=C2)F)F)F,-4.7
C1CC2=C(CC1F)C=C(C=C2)C3=CC=CC=C3,-5.3
C1CC2=C(CC1F)C=CC(=C2)C3=CC=CC=C3,-5.3
C1C(C2=C(O1)C=CC(=C2)Cl)C(C3=CC=CC=C3)F,-4.9
C1=CC=C(C(=C1)C(CC2=CC=C(C=C2)F)F)Br,-4.7
CC1=CC=C(C=C1)CC(C2=CC=C(C=C2)F)F,-5.0
